,mig_pend_sex,mig_pend_age,mig_pend_motivo,mig_pend_motivo/1,mig_pend_motivo/2,mig_pend_motivo/3,mig_pend_motivo/4,mig_pend_motivo/5,mig_pend_motivo/6,mig_pend_motivo/7,mig_pend_motivo/8,mig_pend_motivo/9,mig_pend_motivo/10,mig_pend_motivo/11,mig_pend_motivo/99,mig_pend_country,mig_pend_country/1,mig_pend_country/2,mig_pend_country/3,mig_pend_country/4,mig_pend_country/5,mig_pend_country/6,mig_pend_country/7,mig_pend_country/8,mig_pend_country/9,mig_pend_country/10,mig_pend_country/11,mig_pend_country/12,mig_pend_country/13,mig_pend_country/14,mig_pend_country/15,mig_pend_country/16,mig_pend_country/17,mig_pend_country/18,mig_pend_country/19,mig_pend_country/20,mig_pend_country/21,mig_pend_country/99,mig_pend_country_other,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country
67,1,77,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,68,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1089,174020310,6028513e-8c97-42e6-abda-e0030221bef6,2021-04-26T21:34:35,,[],submitted_via_web,,[],SLV
68,2,25,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,69,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1090,174020349,3f382794-0c99-4de1-a730-bea8455dea12,2021-04-26T21:34:43,,[],submitted_via_web,,[],SLV
69,1,27,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1131,174029888,23e870c5-4a40-4dd6-9fb7-3a95d486fd87,2021-04-26T22:41:09,,[],submitted_via_web,,[],SLV
70,2,50,7 8,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,71,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1136,174030070,c0e90e65-2f5e-4871-a2c1-73d25aeb2fcc,2021-04-26T22:42:24,,[],submitted_via_web,,[],SLV
71,1,43,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1142,174030596,0159fe21-f7d6-4607-9449-b3bb06d86d94,2021-04-26T22:47:34,,[],submitted_via_web,,[],SLV
72,1,39,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,73,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1178,174039192,6543f563-829c-429a-84d9-73ed182e9cb1,2021-04-27T00:12:12,,[],submitted_via_web,wfpmandeteam,[],GT
73,1,77,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1183,174039203,0cdb8764-f655-4452-9ce1-cf8ab17c1972,2021-04-27T00:12:26,,[],submitted_via_web,wfpmandeteam,[],HND
74,2,34,3,0,0,1,0,0,0,0,0,0,0,0,0,1 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1185,174039206,d4b6261f-e7b5-4381-8ecd-4d7bbebe6ec9,2021-04-27T00:12:28,,[],submitted_via_web,wfpmandeteam,[],HND
75,2,27,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1204,174040183,cf95eba2-32cf-427e-b076-f5fecc2c54a8,2021-04-27T00:33:55,,[],submitted_via_web,wfpmandeteam,[],GT
76,1,30,8,0,0,0,0,0,0,0,1,0,0,0,0,7 1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,77,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1208,174040190,6e50497e-3ca1-4878-a7fe-541cc0f6b6d9,2021-04-27T00:34:07,,[],submitted_via_web,wfpmandeteam,[],GT
77,2,49,3,0,0,1,0,0,0,0,0,0,0,0,0,20 15 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,78,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1210,174040258,edb38901-d0e5-4190-8afc-8106f7f5b265,2021-04-27T00:35:50,,[],submitted_via_web,wfpmandeteam,[],HND
78,1,25,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1219,174040775,947f3e06-887d-4af8-9fd3-7908a69f10ed,2021-04-27T00:47:02,,[],submitted_via_web,wfpmandeteam,[],GT
79,1,26,4,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1282,174061272,cbacce59-d73b-4623-9558-65adcce7d0a8,2021-04-27T04:40:11,,[],submitted_via_web,,[],GT
80,2,54,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1288,174069021,8a8600ff-2379-4949-9126-8d6fd8bd0f64,2021-04-27T05:34:17,,[],submitted_via_web,wfpmandeteam,[],HND
81,1,29,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,82,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1310,174252598,7b474b67-0c96-4da6-ab8e-4aed7d4a446e,2021-04-27T16:19:35,,[],submitted_via_web,wfpmandeteam,[],HND
82,1,84,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,83,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1323,174299259,9d0b6ad1-5a8f-4f03-b467-8632910ae04e,2021-04-27T19:29:28,,[],submitted_via_web,,[],SLV
83,2,32,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,84,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1363,174312767,348887f5-4b5b-4ce9-96b1-bdbfde7522d2,2021-04-27T20:33:44,,[],submitted_via_web,,[],SLV
84,2,57,11,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No aplica,85,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1379,174315212,4e167835-e870-4e18-88bd-661d28c44442,2021-04-27T20:49:15,,[],submitted_via_web,,[],SLV
85,1,45,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1393,174315800,24eb018e-3793-429a-89cd-44d1827b5ae1,2021-04-27T20:53:50,,[],submitted_via_web,,[],SLV
86,1,43,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1394,174315801,710d815d-9640-4a3e-8b25-fe47753b5ff5,2021-04-27T20:53:51,,[],submitted_via_web,,[],SLV
87,2,44,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,88,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1402,174316005,0b6deb3b-400c-4bfa-8652-67b7c0f6ebc4,2021-04-27T20:55:12,,[],submitted_via_web,,[],SLV
88,1,38,3 8,0,0,1,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,89,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1407,174316051,2ec95af1-c54c-48fa-83c4-fd565d5af2a5,2021-04-27T20:55:33,,[],submitted_via_web,,[],SLV
89,2,65,8,0,0,0,0,0,0,0,1,0,0,0,0,1 10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,90,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1409,174316114,abfb5051-c3f9-4dfd-8d65-fea014c31a14,2021-04-27T20:56:17,,[],submitted_via_web,,[],SLV
90,1,35,8,0,0,0,0,0,0,0,1,0,0,0,0,1 10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,91,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1411,174316121,73e16a11-5f90-4f4a-a96a-ec87ea0f4e9a,2021-04-27T20:56:20,,[],submitted_via_web,,[],SLV
91,1,75,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,92,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1416,174316183,b8c8a88f-a5fe-443e-af04-e473b032a9e1,2021-04-27T20:56:45,,[],submitted_via_web,,[],SLV
92,1,44,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,93,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1446,174317389,205045c4-2db6-4296-b890-a0c6f698c51f,2021-04-27T21:03:45,,[],submitted_via_web,,[],SLV
93,3,0,11,0,0,0,0,0,0,0,0,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,94,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1448,174317418,6527d770-7292-41aa-9630-5eb1b13d11d1,2021-04-27T21:03:51,,[],submitted_via_web,,[],SLV
94,1,49,7 8,0,0,0,0,0,0,1,1,0,0,0,0,12 10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,95,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1455,174319030,57510693-1fa1-4057-bbf5-bc5307711b60,2021-04-27T21:13:43,,[],submitted_via_web,,[],SLV
95,2,37,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1473,174320073,ff845cdb-3912-4d90-b764-7a106a016c32,2021-04-27T21:21:42,,[],submitted_via_web,,[],SLV
96,1,70,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,97,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1476,174320124,cc4114a4-8edd-4c3a-bfe4-e837ce68ce72,2021-04-27T21:22:01,,[],submitted_via_web,,[],SLV
97,2,74,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1481,174321252,2e88be28-374e-49d3-bb70-e24ff0dc1cb9,2021-04-27T21:30:11,,[],submitted_via_web,,[],SLV
98,1,73,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,99,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1481,174321252,2e88be28-374e-49d3-bb70-e24ff0dc1cb9,2021-04-27T21:30:11,,[],submitted_via_web,,[],SLV
99,2,54,3,0,0,1,0,0,0,0,0,0,0,0,0,7 8 9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1488,174323822,c62a1b89-1374-492e-aaa8-f8b8dd5298ef,2021-04-27T21:48:53,,[],submitted_via_web,,[],SLV
100,1,29,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,101,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1504,174324177,99ef5e7d-34bd-43aa-bd3d-d34a63e37a9b,2021-04-27T21:52:15,,[],submitted_via_web,,[],SLV
101,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,102,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1533,174335683,940609a1-2834-4b8a-b299-3e34850a6c85,2021-04-27T23:10:01,,[],submitted_via_web,wfpmandeteam,[],HND
102,1,20,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,103,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1535,174335701,186de24b-ee14-4297-9696-c7c0580db7d3,2021-04-27T23:10:03,,[],submitted_via_web,wfpmandeteam,[],HND
103,1,74,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,104,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1562,174347861,7bee5306-cc2f-4502-86c5-5075f6cc8ef8,2021-04-28T00:33:46,,[],submitted_via_web,,[],GT
104,2,70,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,105,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1568,174347868,49c3502d-d44b-4de4-818d-687f356f3f6d,2021-04-28T00:33:51,,[],submitted_via_web,,[],GT
105,1,62,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,106,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1568,174347868,49c3502d-d44b-4de4-818d-687f356f3f6d,2021-04-28T00:33:51,,[],submitted_via_web,,[],GT
106,2,30,11,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Malacatan,107,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1580,174348250,eedbed6e-7a41-48e7-bc80-d8fc575fd236,2021-04-28T00:38:32,,[],submitted_via_web,wfpmandeteam,[],GT
107,1,60,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,108,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1616,174349727,3c43a72f-6872-4827-b95e-88f5ac3b23e9,2021-04-28T00:56:17,,[],submitted_via_web,wfpmandeteam,[],HND
108,1,72,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,109,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1651,174364212,4ddee3fa-8daf-414b-b26d-633ecae47cf9,2021-04-28T04:00:52,,[],submitted_via_web,,[],GT
109,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,110,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1656,174364220,4d952f11-de2a-449b-8000-59bc15f54c3b,2021-04-28T04:00:57,,[],submitted_via_web,,[],GT
110,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,111,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1678,174372701,2ec361af-c741-4c7a-bb7d-72e664010fe9,2021-04-28T05:12:40,,[],submitted_via_web,,[],GT
111,2,26,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,112,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1689,174572403,8a6dc732-809c-44fa-950d-b84ef1708e15,2021-04-28T16:43:14,,[],submitted_via_web,wfpmandeteam,[],HND
112,2,16,2,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,113,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1747,174620512,b58a1e92-2dc3-4133-8bdc-6ee95067efb6,2021-04-28T20:46:19,,[],submitted_via_web,,[],SLV
113,2,30,3,0,0,1,0,0,0,0,0,0,0,0,0,13 1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,114,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1749,174620527,d88ad9e5-d767-438d-8f56-109d1040a567,2021-04-28T20:46:22,,[],submitted_via_web,,[],SLV
114,2,46,8,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,115,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1754,174620826,8617d935-f990-422a-8f1f-6e18c7640afd,2021-04-28T20:48:32,,[],submitted_via_web,,[],SLV
115,2,75,8,0,0,0,0,0,0,0,1,0,0,0,0,1 10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,116,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1778,174622724,01f34ac6-726c-45cc-8bbc-438d8878fe8a,2021-04-28T20:57:42,,[],submitted_via_web,,[],SLV
116,1,65,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,117,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1784,174622743,5826020a-5492-4711-90de-005e53e12ef4,2021-04-28T20:57:45,,[],submitted_via_web,,[],SLV
117,2,68,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,118,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1784,174622743,5826020a-5492-4711-90de-005e53e12ef4,2021-04-28T20:57:45,,[],submitted_via_web,,[],SLV
118,1,35,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,119,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1830,174636507,7d47c5a6-618e-4eb3-a569-46d981db49f7,2021-04-28T22:45:46,,[],submitted_via_web,,[],SLV
119,2,42,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1830,174636507,7d47c5a6-618e-4eb3-a569-46d981db49f7,2021-04-28T22:45:46,,[],submitted_via_web,,[],SLV
120,2,52,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,121,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1830,174636507,7d47c5a6-618e-4eb3-a569-46d981db49f7,2021-04-28T22:45:46,,[],submitted_via_web,,[],SLV
121,2,45,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1830,174636507,7d47c5a6-618e-4eb3-a569-46d981db49f7,2021-04-28T22:45:46,,[],submitted_via_web,,[],SLV
122,2,30,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,123,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1830,174636507,7d47c5a6-618e-4eb3-a569-46d981db49f7,2021-04-28T22:45:46,,[],submitted_via_web,,[],SLV
123,1,84,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,124,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1837,174636970,eaa2e96d-10f5-46fd-b72b-44827b5aec72,2021-04-28T22:50:45,,[],submitted_via_web,,[],SLV
124,2,70,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,125,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1838,174636974,b8f5ebd7-93ac-4294-87fc-3f5ad7341795,2021-04-28T22:50:46,,[],submitted_via_web,,[],SLV
125,2,45,8 7,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,126,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1846,174637569,a442b074-a834-4865-a9d2-d23b05a82fbd,2021-04-28T22:54:45,,[],submitted_via_web,,[],SLV
126,1,62,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1853,174644222,22687f17-bf27-45f4-8378-50e4665920fc,2021-04-28T23:56:52,,[],submitted_via_web,,[],GT
127,1,27,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,128,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1855,174644224,86aabcc1-4cd6-4693-a1d8-d9fdfadbb4b2,2021-04-28T23:56:53,,[],submitted_via_web,,[],GT
128,1,62,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,129,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1855,174644224,86aabcc1-4cd6-4693-a1d8-d9fdfadbb4b2,2021-04-28T23:56:53,,[],submitted_via_web,,[],GT
129,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,130,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1860,174644231,e894944b-f15e-4d8f-9603-7057357272cc,2021-04-28T23:56:55,,[],submitted_via_web,,[],GT
130,2,62,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,131,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1861,174644232,b56dd53b-7502-4199-a295-d57c6f593caf,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT
131,1,59,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,132,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1861,174644232,b56dd53b-7502-4199-a295-d57c6f593caf,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT
132,2,50,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,133,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1863,174644234,ad9de52a-8aa9-4278-a30a-87e41d1ba74d,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT
133,2,56,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,134,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1863,174644234,ad9de52a-8aa9-4278-a30a-87e41d1ba74d,2021-04-28T23:56:56,,[],submitted_via_web,wfpmandeteam,[],GT
134,1,74,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,135,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1864,174644235,808dd66c-4051-4129-a413-390bef84e240,2021-04-28T23:56:57,,[],submitted_via_web,wfpmandeteam,[],GT
135,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,136,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1870,174645578,7eb81424-a3ba-426e-9027-73b822857126,2021-04-29T00:14:01,,[],submitted_via_web,wfpmandeteam,[],HND
136,3,0,99,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,137,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,1928,174658294,d7ac32ff-b7de-4951-a1c5-8e5274e10839,2021-04-29T03:19:30,,[],submitted_via_web,wfpmandeteam,[],GT
